CODIGO,DESCRICAO
39269069,Plástico e suas obras.Outras obras de plástico e obras de outras matérias das posições 39.01 a 39.14.- Outras Anéis de seção transversal circular (O-rings) Outros
39269090,Plástico e suas obras.Outras obras de plástico e obras de outras matérias das posições 39.01 a 39.14.- Outras Outras
40,Borracha e suas obras.
4001,"Borracha e suas obras.Borracha natural, balata, guta-percha, guaiúle, chicle e gomas naturais análogas, em formas primárias ou em chapas, folhas ou tiras."
40011000,"Borracha e suas obras.Borracha natural, balata, guta-percha, guaiúle, chicle e gomas naturais análogas, em formas primárias ou em chapas, folhas ou tiras.- Látex de borracha natural, mesmo pré-vulcanizado"
40012,"Borracha e suas obras.Borracha natural, balata, guta-percha, guaiúle, chicle e gomas naturais análogas, em formas primárias ou em chapas, folhas ou tiras.- Borracha natural noutras formas:"
40012100,"Borracha e suas obras.Borracha natural, balata, guta-percha, guaiúle, chicle e gomas naturais análogas, em formas primárias ou em chapas, folhas ou tiras.- Borracha natural noutras formas:-- Folhas fumadas"
40012200,"Borracha e suas obras.Borracha natural, balata, guta-percha, guaiúle, chicle e gomas naturais análogas, em formas primárias ou em chapas, folhas ou tiras.- Borracha natural noutras formas:-- Borracha natural tecnicamente especificada (TSNR)"
400129,"Borracha e suas obras.Borracha natural, balata, guta-percha, guaiúle, chicle e gomas naturais análogas, em formas primárias ou em chapas, folhas ou tiras.- Borracha natural noutras formas:-- Outras"
40012910,"Borracha e suas obras.Borracha natural, balata, guta-percha, guaiúle, chicle e gomas naturais análogas, em formas primárias ou em chapas, folhas ou tiras.- Borracha natural noutras formas:-- Outras Crepadas"
40012920,"Borracha e suas obras.Borracha natural, balata, guta-percha, guaiúle, chicle e gomas naturais análogas, em formas primárias ou em chapas, folhas ou tiras.- Borracha natural noutras formas:-- Outras Granuladas ou prensadas"
40012990,"Borracha e suas obras.Borracha natural, balata, guta-percha, guaiúle, chicle e gomas naturais análogas, em formas primárias ou em chapas, folhas ou tiras.- Borracha natural noutras formas:-- Outras Outras"
40013000,"Borracha e suas obras.Borracha natural, balata, guta-percha, guaiúle, chicle e gomas naturais análogas, em formas primárias ou em chapas, folhas ou tiras.- Balata, guta-percha, guaiúle, chicle e gomas naturais análogas"
4002,"Borracha e suas obras.Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras."
40021,"Borracha e suas obras.Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras.- Borracha de estireno-butadieno (SBR); borracha de estireno-butadieno carboxilada (XSBR):"
400211,"Borracha e suas obras.Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras.- Borracha de estireno-butadieno (SBR); borracha de estireno-butadieno carboxilada (XSBR):-- Látex"
40021110,"Borracha e suas obras.Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras.- Borracha de estireno-butadieno (SBR); borracha de estireno-butadieno carboxilada (XSBR):-- Látex De estireno-butadieno (SBR)"
40021120,"Borracha e suas obras.Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras.- Borracha de estireno-butadieno (SBR); borracha de estireno-butadieno carboxilada (XSBR):-- Látex De estireno-butadieno carboxilada (XSBR)"
400219,"Borracha e suas obras.Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras.- Borracha de estireno-butadieno (SBR); borracha de estireno-butadieno carboxilada (XSBR):-- Outras"
4002191,"Borracha e suas obras.Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras.- Borracha de estireno-butadieno (SBR); borracha de estireno-butadieno carboxilada (XSBR):-- Outras De estireno-butadieno (SBR)"
40021911,"Borracha e suas obras.Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras.- Borracha de estireno-butadieno (SBR); borracha de estireno-butadieno carboxilada (XSBR):-- Outras De estireno-butadieno (SBR) Em chapas, folhas ou tiras"
40021912,"Borracha e suas obras.Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras.- Borracha de estireno-butadieno (SBR); borracha de estireno-butadieno carboxilada (XSBR):-- Outras De estireno-butadieno (SBR) Grau alimentício de acordo com o estabelecido pelo Food Chemical Codex, em formas primárias"
40021919,"Borracha e suas obras.Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras.- Borracha de estireno-butadieno (SBR); borracha de estireno-butadieno carboxilada (XSBR):-- Outras De estireno-butadieno (SBR) Outras"
40021920,"Borracha e suas obras.Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras.- Borracha de estireno-butadieno (SBR); borracha de estireno-butadieno carboxilada (XSBR):-- Outras De estireno-butadieno carboxilada (XSBR)"
400220,"Borracha e suas obras.Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras.- Borracha de butadieno (BR)"
40022010,"Borracha e suas obras.Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras.- Borracha de butadieno (BR) Óleo"
4002209,"Borracha e suas obras.Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras.- Borracha de butadieno (BR) Outras"
40022091,"Borracha e suas obras.Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras.- Borracha de butadieno (BR) Outras 1,2-polibutadieno sindiotáctico"
40022099,"Borracha e suas obras.Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras.- Borracha de butadieno (BR) Outras Outras"
40023,"Borracha e suas obras.Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras.- Borracha de isobuteno-isopreno (butila) (IIR); borracha de isobuteno-isopreno halogenada (CIIR ou BIIR):"
40023100,"Borracha e suas obras.Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras.- Borracha de isobuteno-isopreno (butila) (IIR); borracha de isobuteno-isopreno halogenada (CIIR ou BIIR):-- Borracha de isobuteno-isopreno (butila) (IIR)"
40023900,"Borracha e suas obras.Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras.- Borracha de isobuteno-isopreno (butila) (IIR); borracha de isobuteno-isopreno halogenada (CIIR ou BIIR):-- Outras"
40024,"Borracha e suas obras.Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras.- Borracha de cloropreno (clorobutadieno) (CR):"
40024100,"Borracha e suas obras.Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras.- Borracha de cloropreno (clorobutadieno) (CR):-- Látex"
40024900,"Borracha e suas obras.Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras.- Borracha de cloropreno (clorobutadieno) (CR):-- Outras"
40025,"Borracha e suas obras.Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras.- Borracha de acrilonitrila-butadieno (NBR):"
40025100,"Borracha e suas obras.Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras.- Borracha de acrilonitrila-butadieno (NBR):-- Látex"
40025900,"Borracha e suas obras.Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras.- Borracha de acrilonitrila-butadieno (NBR):-- Outras"
